m_name	n_atoms_without_Hydrogen	n_atoms_with_Hydrogen	m_weight	m_avg_weigth	m_weigth_without_Hydrogen	n_radical_electrons	n_valence_electrons	n_aliphatic_heterocycles	n_aliphatic_rings	n_amide_bonds	n_aromatic_carbocycles	n_aromatic_rings	n_saturated_heterocycles	n_saturated_rings	n_HBA	n_HBD	n_hetero_atoms	n_rings	n_strict_rotable_bonds	n_non_strict_rotable_bonds	n_HOH	n_O	n_Hydrogen_acceptors	n_Hydrogen_donnors	n_briged_head_atoms	n_atoms_stereo_centers	n_atoms_unspecified_stereo_centers	m_logp	m_mr	fraction_CSP3	is_cns_molecule
ISONIAZID	10.0	17.0	137.058911844	130.08599999999998	137.142	0.0	52.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	2.0	4.0	1.0	1.0	2.0	3.0	4.0	3.0	2.0	0.0	0.0	0.0	-0.3149000000000006	35.890600000000006	0.0	0
TRIPELENNAMINE	19.0	40.0	255.173547672	234.197	255.36500000000004	0.0	100.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	3.0	0.0	3.0	2.0	6.0	6.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	2.649800000000001	80.28300000000007	0.3125	1
AMODIAQUINE	25.0	47.0	355.14514000399987	333.6930000000001	355.86900000000014	0.0	130.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	4.0	2.0	5.0	3.0	6.0	6.0	2.0	4.0	4.0	2.0	0.0	0.0	0.0	5.179200000000004	104.76750000000004	0.25	0
NITROGLYCERIN	15.0	20.0	227.00257874	222.045	227.085	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	12.0	0.0	8.0	8.0	0.0	12.0	9.0	0.0	0.0	0.0	0.0	-1.0200999999999996	37.760200000000026	1.0	0
SALICYLAMIDE	10.0	17.0	137.047678464	130.082	137.13799999999998	0.0	52.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	2.0	3.0	1.0	1.0	1.0	3.0	3.0	2.0	2.0	0.0	0.0	0.0	0.4911	36.624700000000026	0.0	0
HEXOPRENALINE	30.0	62.0	420.226036744	388.25000000000017	420.50600000000014	0.0	166.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	8.0	8.0	8.0	2.0	13.0	13.0	8.0	8.0	8.0	8.0	0.0	2.0	2.0	2.015600000000001	113.67020000000002	0.4545454545454545	0
AMLODIPINE_BESYLATE	28.0	53.0	408.14519958	383.6820000000001	408.8820000000002	0.0	152.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	7.0	2.0	8.0	2.0	8.0	10.0	3.0	7.0	7.0	2.0	0.0	1.0	1.0	2.2663	105.57710000000004	0.4	0
ALPRENOLOL	18.0	41.0	249.172878976	226.17	249.354	0.0	100.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	2.0	3.0	1.0	8.0	8.0	2.0	3.0	3.0	2.0	0.0	1.0	1.0	2.1528	74.98350000000005	0.4666666666666667	0
CARPIPRAMINE	33.0	71.0	446.304561836	408.33500000000015	446.6390000000005	0.0	176.0	3.0	3.0	1.0	2.0	2.0	2.0	2.0	4.0	1.0	5.0	5.0	6.0	6.0	2.0	5.0	4.0	1.0	0.0	0.0	0.0	4.119200000000002	134.93839999999997	0.5357142857142857	1
ASCORBIC	12.0	20.0	176.03208797599999	168.05999999999997	176.12400000000005	0.0	68.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	6.0	1.0	2.0	2.0	4.0	6.0	6.0	4.0	0.0	2.0	2.0	-1.4074	35.25619999999999	0.5	0
MEDROXYPROGESTERONE	25.0	57.0	344.235144884	312.2390000000001	344.4950000000002	0.0	138.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	3.0	4.0	1.0	1.0	1.0	3.0	3.0	1.0	0.0	7.0	7.0	4.084400000000003	96.88780000000006	0.8181818181818182	0
DEXTROMETHORPHAN	20.0	45.0	271.19361442	246.20399999999992	271.40400000000005	0.0	108.0	1.0	3.0	0.0	1.0	1.0	1.0	2.0	2.0	0.0	2.0	4.0	1.0	1.0	0.0	2.0	2.0	0.0	2.0	3.0	3.0	3.3834000000000017	81.36900000000007	0.6666666666666666	1
ETIZOLAM	23.0	38.0	342.0705951600001	327.73500000000007	342.85500000000013	0.0	116.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	5.0	0.0	6.0	4.0	2.0	2.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	4.2040200000000025	94.14600000000002	0.2352941176470588	1
THYMOXAMINE	20.0	45.0	279.18344366	254.17999999999995	279.38	0.0	112.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	4.0	1.0	6.0	7.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	2.9841200000000017	80.62600000000005	0.5625	0
MECLOFENAMATE_SODIUM	19.0	30.0	295.01668395200005	285.06499999999994	296.153	0.0	98.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	2.0	5.0	2.0	3.0	3.0	2.0	3.0	2.0	2.0	0.0	0.0	0.0	4.743620000000003	77.88300000000002	0.07142857142857142	0
BUSPIRONE	28.0	59.0	385.247775232	354.2640000000002	385.5120000000003	0.0	152.0	2.0	3.0	2.0	0.0	1.0	2.0	3.0	6.0	0.0	7.0	4.0	6.0	6.0	0.0	7.0	6.0	0.0	0.0	0.0	0.0	2.088199999999999	106.77400000000007	0.7142857142857143	1
ZOTEPINE	22.0	40.0	331.07976287599996	313.72399999999993	331.86800000000005	0.0	114.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	3.0	0.0	4.0	3.0	4.0	4.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	4.880900000000003	94.39400000000003	0.2222222222222222	1
BUTORPHANOL	24.0	53.0	327.219829168	298.2360000000001	327.468	0.0	130.0	1.0	4.0	0.0	1.0	1.0	1.0	3.0	3.0	2.0	3.0	5.0	2.0	2.0	2.0	3.0	3.0	2.0	2.0	3.0	3.0	3.365600000000003	94.22560000000006	0.7142857142857143	1
RALOXIFENE_HYDROCHLORIDE	34.0	61.0	473.166079344	446.37800000000016	473.5940000000004	0.0	174.0	1.0	1.0	0.0	3.0	4.0	1.0	1.0	6.0	2.0	6.0	5.0	7.0	7.0	2.0	5.0	6.0	2.0	0.0	0.0	0.0	6.075200000000005	136.25109999999992	0.25	0
SULFAPYRIDINE	17.0	28.0	249.057197592	238.207	249.295	0.0	88.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	4.0	2.0	6.0	2.0	3.0	3.0	3.0	5.0	4.0	2.0	0.0	0.0	0.0	1.4646	65.89990000000002	0.0	0
DANAZOL	25.0	52.0	337.204179104	310.24700000000007	337.46300000000014	0.0	132.0	0.0	4.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	3.0	5.0	0.0	0.0	1.0	3.0	3.0	1.0	0.0	6.0	6.0	4.2210000000000045	96.35280000000004	0.6818181818181818	0
LERCANIDIPINE	45.0	86.0	611.299536032	570.4110000000003	611.7390000000004	0.0	236.0	1.0	1.0	0.0	3.0	3.0	0.0	0.0	8.0	1.0	9.0	4.0	12.0	14.0	1.0	9.0	8.0	1.0	0.0	1.0	1.0	6.478400000000009	173.4010999999994	0.3333333333333333	0
RECAINAM	19.0	44.0	263.19976242	238.185	263.38500000000005	0.0	106.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	3.0	4.0	1.0	6.0	8.0	3.0	4.0	2.0	3.0	0.0	0.0	0.0	2.8130400000000013	80.69310000000003	0.5333333333333333	0
FELBINAC	16.0	28.0	212.08372962400003	200.15200000000002	212.248	0.0	80.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	2.0	2.0	3.0	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	2.980700000000001	63.21780000000002	0.07142857142857142	0
VINCAMINE	26.0	52.0	354.1943426919999	328.24200000000013	354.45000000000016	0.0	138.0	3.0	3.0	0.0	1.0	2.0	1.0	1.0	5.0	1.0	5.0	5.0	2.0	3.0	1.0	5.0	5.0	1.0	0.0	3.0	3.0	2.952500000000001	98.73980000000006	0.5714285714285714	0
CHLORAMPHENICOL_PALMITATE	37.0	79.0	560.2419924239998	519.2110000000001	561.5470000000001	0.0	210.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	6.0	2.0	10.0	1.0	21.0	23.0	2.0	8.0	6.0	2.0	0.0	2.0	2.0	6.941200000000008	146.75189999999986	0.7037037037037037	0
IRBESARTAN	32.0	60.0	428.23245951600006	400.31600000000014	428.5400000000001	0.0	164.0	1.0	2.0	1.0	2.0	3.0	0.0	1.0	5.0	1.0	7.0	5.0	7.0	7.0	1.0	7.0	5.0	1.0	0.0	0.0	0.0	4.7774000000000045	123.75870000000002	0.4	0
CEFUROXIME_AXETIL	35.0	57.0	510.10566390399987	488.3050000000004	510.4810000000003	0.0	188.0	2.0	2.0	3.0	0.0	1.0	1.0	1.0	12.0	2.0	15.0	3.0	9.0	13.0	3.0	14.0	12.0	2.0	0.0	3.0	3.0	-0.16829999999999856	117.15810000000002	0.4	0
ALBENDAZOLE	18.0	33.0	265.08849772	250.218	265.33799999999997	0.0	96.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	4.0	2.0	6.0	2.0	4.0	6.0	2.0	5.0	4.0	2.0	0.0	0.0	0.0	3.2433000000000005	73.13640000000002	0.3333333333333333	0
ALCLOFENAC	15.0	26.0	226.039671892	215.571	226.65900000000002	0.0	80.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	4.0	1.0	5.0	5.0	1.0	3.0	2.0	1.0	0.0	0.0	0.0	2.5319000000000007	58.483800000000016	0.18181818181818185	0
PHENSUXIMIDE	14.0	25.0	189.078978592	178.12599999999995	189.21400000000003	0.0	72.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	0.0	3.0	2.0	1.0	1.0	0.0	3.0	2.0	0.0	0.0	1.0	1.0	1.1589	51.57700000000003	0.2727272727272727	1
ANILERIDINE	26.0	54.0	352.215078136	324.25400000000013	352.478	0.0	138.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	4.0	1.0	4.0	3.0	6.0	7.0	2.0	4.0	4.0	1.0	0.0	0.0	0.0	3.4082000000000017	104.98540000000004	0.4090909090909091	1
DICYCLOMINE_HYDROCHLORIDE	22.0	57.0	309.2667793600001	274.21399999999994	309.49400000000014	0.0	128.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	3.0	2.0	7.0	8.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	4.402200000000004	90.84000000000007	0.9473684210526316	0
FOSAMPRENAVIR	39.0	75.0	585.1909873619999	549.3280000000002	585.6160000000002	0.0	216.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	8.0	4.0	14.0	3.0	13.0	15.0	5.0	12.0	8.0	4.0	0.0	3.0	3.0	2.5198	144.14299999999992	0.48	0
BAMIFYLLINE	28.0	55.0	385.211389724	358.2520000000002	385.4680000000001	0.0	150.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	8.0	1.0	8.0	3.0	8.0	8.0	1.0	8.0	8.0	1.0	0.0	0.0	0.0	0.3387000000000002	108.66280000000008	0.45	0
SULFISOXAZOLE	18.0	31.0	267.067762276	254.206	267.31	0.0	96.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	5.0	2.0	7.0	2.0	3.0	3.0	3.0	6.0	5.0	2.0	0.0	0.0	0.0	1.6744400000000002	67.63990000000003	0.18181818181818185	0
OXYPHENONIUM_BROMIDE	25.0	59.0	348.25332036809	314.235	348.50700000000006	0.0	140.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	3.0	1.0	4.0	2.0	8.0	9.0	1.0	4.0	3.0	1.0	0.0	1.0	1.0	3.484100000000001	100.00620000000008	0.6666666666666666	0
CISAPRIDE_MONOHYDRATE	32.0	61.0	465.18306230800005	436.7210000000002	465.95300000000015	0.0	174.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	6.0	2.0	9.0	3.0	9.0	10.0	3.0	7.0	6.0	2.0	0.0	2.0	2.0	3.358100000000001	122.03660000000002	0.43478260869565216	0
MINOXIDIL	15.0	30.0	209.1276601	194.13299999999998	209.253	0.0	82.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	6.0	3.0	6.0	2.0	1.0	1.0	4.0	6.0	6.0	3.0	0.0	0.0	0.0	0.17236999999999925	55.74260000000001	0.5555555555555556	0
MENADIOL	13.0	23.0	174.06807956	164.11899999999997	174.19899999999996	0.0	66.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	2.5594200000000007	52.01460000000003	0.09090909090909093	0
STIRIPENTOL	17.0	35.0	234.12559443599997	216.15099999999995	234.295	0.0	92.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	3.0	2.0	2.0	3.0	1.0	3.0	3.0	1.0	0.0	1.0	1.0	2.835500000000002	67.06080000000004	0.42857142857142855	1
FLECAINIDE_ACETATE	28.0	48.0	414.13781182	394.18600000000015	414.3460000000002	0.0	158.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	2.0	11.0	2.0	7.0	10.0	2.0	5.0	4.0	2.0	0.0	1.0	1.0	3.440700000000001	87.51690000000004	0.5882352941176471	0
PAROXETINE	24.0	44.0	329.14272171999994	309.211	329.3710000000001	0.0	126.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	4.0	1.0	5.0	4.0	4.0	4.0	1.0	4.0	4.0	1.0	0.0	2.0	2.0	3.3265000000000016	88.17770000000006	0.3684210526315789	1
ENPROFYLLINE	14.0	24.0	194.08037556	184.114	194.194	0.0	74.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	2.0	6.0	2.0	2.0	2.0	2.0	6.0	4.0	2.0	0.0	0.0	0.0	-0.17710000000000065	51.26540000000002	0.375	0
NYSTATIN	65.0	140.0	925.50349994	850.5069999999997	926.1070000000003	0.0	370.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	17.0	12.0	18.0	2.0	3.0	3.0	13.0	18.0	17.0	12.0	0.0	18.0	18.0	0.7783000000000075	238.2761999999994	0.6808510638297872	0
NITRENDIPINE	26.0	46.0	360.13213635999995	340.20600000000013	360.36600000000016	0.0	138.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	7.0	1.0	8.0	2.0	5.0	7.0	1.0	8.0	7.0	1.0	0.0	1.0	1.0	2.5657000000000005	93.02210000000002	0.3333333333333333	0
CARBAZOCHROME	17.0	29.0	236.09094024400002	224.135	236.231	0.0	90.0	1.0	2.0	2.0	0.0	0.0	1.0	1.0	5.0	3.0	7.0	2.0	1.0	2.0	4.0	7.0	5.0	3.0	0.0	1.0	1.0	-1.2899999999999994	59.96390000000001	0.3	0
MELITRACEN	22.0	47.0	291.1986998	266.23799999999994	291.438	0.0	114.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	3.0	3.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.709300000000004	95.26200000000006	0.3333333333333333	1
PRAZOSIN	28.0	49.0	383.159354152	362.2400000000002	383.40800000000013	0.0	146.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	8.0	1.0	9.0	4.0	4.0	5.0	2.0	9.0	8.0	1.0	0.0	0.0	0.0	1.7845999999999995	103.87890000000004	0.3157894736842105	0
ENALAPRIL	27.0	55.0	376.19982199599997	348.22900000000016	376.45300000000015	0.0	148.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	2.0	7.0	2.0	9.0	11.0	2.0	7.0	5.0	2.0	0.0	3.0	3.0	1.6046	100.15250000000007	0.55	0
SALSALATE	19.0	29.0	258.05282342000004	248.149	258.22900000000004	0.0	96.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	2.0	5.0	2.0	3.0	4.0	2.0	5.0	4.0	2.0	0.0	0.0	0.0	2.309600000000001	66.46660000000001	0.0	0
PRALIDOXIME_CHLORIDE	10.0	19.0	137.07093932809	128.08999999999997	137.162	0.0	52.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	1.0	1.0	1.0	3.0	2.0	1.0	0.0	0.0	0.0	0.3191999999999999	36.99849999999999	0.14285714285714285	0
METHOCARBAMOL	17.0	32.0	241.09502258	226.123	241.243	0.0	94.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	5.0	2.0	6.0	1.0	6.0	7.0	3.0	6.0	5.0	2.0	0.0	1.0	1.0	0.5301999999999998	60.03120000000003	0.3636363636363637	1
OSELTAMIVIR_PHOSPHATE	22.0	50.0	312.204907376	284.186	312.41	0.0	126.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0	2.0	6.0	1.0	7.0	9.0	3.0	6.0	5.0	2.0	0.0	3.0	3.0	1.2853999999999997	84.15610000000005	0.75	0
AMINOPHYLLINE	13.0	21.0	180.064725496	172.10299999999995	180.167	0.0	68.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	1.0	6.0	2.0	0.0	0.0	1.0	6.0	5.0	1.0	0.0	0.0	0.0	-1.0397000000000003	46.57570000000001	0.2857142857142857	1
CARBENOXOLONE	41.0	91.0	570.3556539399998	520.3670000000004	570.7670000000005	0.0	228.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	5.0	2.0	7.0	5.0	5.0	6.0	2.0	7.0	5.0	2.0	0.0	9.0	9.0	6.8283000000000085	153.8145999999998	0.8235294117647058	0
DEXRAZOXANE	19.0	35.0	268.117154992	252.145	268.27299999999997	0.0	104.0	2.0	2.0	4.0	0.0	0.0	2.0	2.0	6.0	2.0	8.0	2.0	3.0	3.0	2.0	8.0	6.0	2.0	0.0	1.0	1.0	-2.708299999999996	63.77440000000002	0.6363636363636364	0
METHACYCLINE_HYDROCHLORIDE	32.0	54.0	442.1376156639998	420.24800000000016	442.42400000000015	0.0	168.0	0.0	3.0	1.0	1.0	1.0	0.0	0.0	9.0	6.0	10.0	4.0	2.0	2.0	7.0	10.0	9.0	6.0	0.0	5.0	5.0	-0.4378999999999992	110.39390000000006	0.3181818181818182	0
INDOMETHACIN	25.0	41.0	357.07678567199997	341.66500000000013	357.793	0.0	128.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	4.0	1.0	6.0	3.0	4.0	5.0	1.0	5.0	4.0	1.0	0.0	0.0	0.0	3.9273200000000026	95.74730000000002	0.15789473684210525	0
BOSENTAN	39.0	68.0	551.1838546480001	522.3930000000004	551.6250000000003	0.0	204.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	10.0	2.0	12.0	4.0	10.0	11.0	2.0	11.0	10.0	2.0	0.0	0.0	0.0	4.203900000000004	144.65729999999982	0.25925925925925924	0
PROPICILLIN	26.0	48.0	378.124942804	356.27400000000017	378.45000000000016	0.0	140.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	5.0	2.0	8.0	3.0	6.0	7.0	2.0	7.0	5.0	2.0	0.0	4.0	4.0	1.4756999999999998	96.80750000000008	0.5	0
MIGLITOL	14.0	31.0	207.110672644	190.09	207.226	0.0	84.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	6.0	5.0	6.0	1.0	3.0	3.0	5.0	6.0	6.0	5.0	0.0	4.0	4.0	-3.262099999999999	47.55300000000002	1.0	0
BENZTHIAZIDE	26.0	40.0	430.98349660800005	417.8360000000001	431.94800000000015	0.0	138.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	6.0	2.0	11.0	3.0	5.0	5.0	3.0	7.0	6.0	2.0	0.0	0.0	0.0	2.2427	102.8457	0.13333333333333333	0
PRAMIPEXOLE	14.0	31.0	211.114318544	194.19799999999998	211.334	0.0	78.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	2.0	4.0	2.0	3.0	3.0	3.0	3.0	4.0	2.0	0.0	1.0	1.0	1.5822	60.63310000000002	0.7	1
VALSARTAN	32.0	61.0	435.227039788	406.29600000000016	435.5280000000001	0.0	168.0	0.0	0.0	1.0	2.0	3.0	0.0	0.0	5.0	2.0	8.0	3.0	10.0	11.0	2.0	8.0	5.0	2.0	0.0	1.0	1.0	4.1617000000000015	121.38650000000008	0.375	0
MENADIOL_SODIUM_DIPHOSPHATE	19.0	33.0	258.089208928	244.161	258.273	0.0	98.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	0.0	4.0	2.0	2.0	4.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	2.998820000000001	71.30300000000005	0.2	0
CLOBUTINOL	17.0	39.0	255.13899200400002	233.613	255.789	0.0	96.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	5.0	5.0	1.0	2.0	2.0	1.0	0.0	2.0	2.0	2.8312000000000013	73.49780000000004	0.5714285714285714	0
CLOPIDOGREL_BISULFATE	21.0	37.0	321.059027432	305.701	321.82900000000006	0.0	110.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	4.0	0.0	5.0	3.0	3.0	4.0	0.0	3.0	4.0	0.0	0.0	1.0	1.0	3.6739000000000015	84.64200000000005	0.3125	0
ROXITHROMYCIN	58.0	134.0	836.5245697319998	760.45	837.0579999999999	0.0	340.0	3.0	3.0	0.0	0.0	0.0	3.0	3.0	17.0	5.0	17.0	3.0	13.0	13.0	5.0	17.0	17.0	5.0	0.0	18.0	18.0	2.2096000000000084	212.4659999999992	0.9512195121951221	0
INDELOXAZINE	17.0	34.0	231.12592878400002	214.159	231.295	0.0	90.0	1.0	2.0	0.0	1.0	1.0	1.0	1.0	3.0	1.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	1.0	0.0	1.0	1.0	1.6230999999999998	67.28470000000003	0.42857142857142855	1
GLYCERIN	6.0	14.0	92.047344116	84.03	92.094	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0	0.0	2.0	2.0	3.0	3.0	3.0	3.0	0.0	0.0	0.0	-1.6681	20.1784	1.0	0
CHLORAZEPATE	22.0	33.0	314.045819892	303.6400000000001	314.72800000000007	0.0	110.0	1.0	1.0	1.0	2.0	2.0	0.0	0.0	3.0	2.0	6.0	3.0	2.0	2.0	2.0	5.0	3.0	2.0	0.0	1.0	1.0	2.5827	83.58650000000004	0.0625	1
SORIVUDINE	20.0	33.0	347.995698236	336.03300000000013	349.13700000000006	0.0	110.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	7.0	4.0	9.0	2.0	3.0	3.0	4.0	8.0	7.0	4.0	0.0	4.0	4.0	-1.4863000000000006	72.2931	0.4545454545454545	0
CANDESARTAN	26.0	42.0	348.11100699199994	332.23000000000013	348.35800000000006	0.0	130.0	2.0	2.0	0.0	1.0	3.0	0.0	0.0	6.0	1.0	6.0	5.0	1.0	1.0	1.0	6.0	6.0	1.0	0.0	1.0	1.0	2.0796	94.52480000000004	0.25	0
NALBUPHINE	26.0	53.0	357.19400834399994	330.2340000000001	357.45000000000016	0.0	140.0	2.0	5.0	0.0	1.0	1.0	1.0	3.0	5.0	3.0	5.0	6.0	2.0	2.0	3.0	5.0	5.0	3.0	2.0	5.0	5.0	1.7073000000000005	95.41440000000006	0.7142857142857143	1
TOPIRAMATE	22.0	43.0	339.098787632	318.1980000000001	339.3660000000001	0.0	128.0	3.0	3.0	0.0	0.0	0.0	3.0	3.0	8.0	1.0	10.0	3.0	3.0	3.0	2.0	9.0	8.0	1.0	0.0	4.0	4.0	-0.3953999999999982	71.60420000000005	1.0	1
CHLORPHENESIN	13.0	24.0	202.039671892	191.549	202.637	0.0	72.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	2.0	4.0	1.0	4.0	4.0	2.0	3.0	3.0	2.0	0.0	1.0	1.0	1.0719999999999998	50.03960000000002	0.3333333333333333	1
PENTAERYTHRITOL	21.0	29.0	316.01387169599997	308.071	316.135	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	16.0	0.0	12.0	12.0	0.0	16.0	12.0	0.0	0.0	0.0	0.0	-1.1939999999999995	54.218600000000016	1.0	0
TROPISETRON	21.0	41.0	284.15247788	264.199	284.3590000000001	0.0	110.0	2.0	2.0	0.0	1.0	2.0	2.0	2.0	3.0	1.0	4.0	4.0	2.0	3.0	1.0	4.0	3.0	1.0	2.0	2.0	2.0	2.9499000000000013	81.30920000000005	0.4705882352941176	1
HYDROCORTISONE_CYPIONATE	35.0	77.0	486.298139064	444.31300000000033	486.6490000000005	0.0	194.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	6.0	2.0	6.0	5.0	6.0	7.0	2.0	6.0	6.0	2.0	0.0	7.0	7.0	4.302900000000005	130.20760000000007	0.8275862068965517	0
SULPIRIDE	23.0	46.0	341.14092721599997	318.249	341.4330000000001	0.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	2.0	8.0	2.0	6.0	7.0	3.0	7.0	5.0	2.0	0.0	1.0	1.0	0.5567000000000012	86.96940000000004	0.5333333333333333	1
NIFURTIMOX	19.0	32.0	287.057591516	274.193	287.297	0.0	104.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	7.0	0.0	9.0	2.0	3.0	3.0	0.0	8.0	7.0	0.0	0.0	1.0	1.0	0.6406000000000001	67.77820000000001	0.5	0
SULFACYTINE	20.0	34.0	294.078661308	280.224	294.336	0.0	106.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	6.0	2.0	8.0	2.0	4.0	4.0	3.0	7.0	6.0	2.0	0.0	0.0	0.0	0.6461999999999999	75.83390000000001	0.16666666666666666	0
DAPSONE	17.0	29.0	248.06194862400002	236.21099999999998	248.307	0.0	88.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	2.0	5.0	2.0	2.0	2.0	4.0	4.0	4.0	2.0	0.0	0.0	0.0	1.6838000000000002	67.16060000000002	0.0	0
RIBAVIRIN	17.0	29.0	244.080769484	232.111	244.207	0.0	94.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	4.0	9.0	2.0	3.0	3.0	5.0	9.0	8.0	4.0	0.0	4.0	4.0	-3.0114999999999994	51.54930000000002	0.625	0
ETRETINATE	26.0	56.0	354.21949482	324.25000000000006	354.4900000000002	0.0	140.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	3.0	1.0	7.0	8.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	5.645560000000009	109.52600000000008	0.3478260869565217	0
DICUMAROL	25.0	37.0	336.063388104	324.2030000000001	336.2990000000001	0.0	124.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	6.0	2.0	6.0	4.0	2.0	2.0	2.0	6.0	6.0	2.0	0.0	0.0	0.0	2.9014000000000006	91.1036	0.05263157894736842	0
BROMFENAC	20.0	32.0	333.00005534400003	322.073	334.1690000000001	0.0	102.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	2.0	5.0	2.0	4.0	4.0	3.0	4.0	3.0	2.0	0.0	0.0	0.0	2.889400000000001	79.76870000000002	0.06666666666666668	0
ACETYLCYSTEINE	10.0	19.0	163.030314148	154.12599999999995	163.19799999999995	0.0	58.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	3.0	5.0	0.0	3.0	4.0	2.0	4.0	3.0	3.0	0.0	1.0	1.0	-0.4945	39.09350000000001	0.6	0
